Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,Precip_Stage_Incremental,RelHum,WindSpeed,WindGustSpeed,WindDir,VecAvgWindDir
2001/05/29,-0.1,9.3,4.6,3.4,nan,nan,nan,2.0,nan,nan,nan
2001/05/30,0.7,9.7,5.2,3.7,nan,nan,nan,3.0,nan,nan,nan
2001/05/31,0.3,4.1,2.2,2.5,nan,nan,nan,11.4,nan,nan,nan
2001/06/01,3.1,6.6,4.8,4.9,nan,nan,nan,12.1,nan,nan,nan
2001/06/02,3.0,8.3,5.6,5.6,nan,nan,nan,7.0,nan,nan,nan
2001/06/03,3.6,8.8,6.2,5.8,nan,nan,nan,1.8,nan,nan,nan
2001/06/04,1.9,9.8,5.9,5.3,nan,nan,nan,1.6,nan,nan,nan
2001/06/05,4.6,8.7,6.7,6.2,nan,nan,nan,1.8,nan,nan,nan
2001/06/06,1.3,8.9,5.1,6.2,nan,nan,nan,5.2,nan,nan,nan
2001/06/07,-0.3,5.1,2.4,2.0,nan,nan,nan,0.9,nan,nan,nan
2001/06/08,-1.1,7.2,3.0,3.3,nan,nan,nan,3.7,nan,nan,nan
2001/06/09,2.6,11.4,7.0,5.6,nan,nan,nan,4.2,nan,nan,nan
2001/06/10,5.5,12.1,8.8,8.6,nan,nan,nan,3.5,nan,nan,nan
2001/06/11,5.5,11.9,8.7,9.5,nan,nan,nan,3.6,nan,nan,nan
2001/06/12,2.1,7.4,4.8,4.5,nan,nan,nan,2.4,nan,nan,nan
2001/06/13,3.8,6.2,5.0,5.0,nan,nan,nan,5.1,nan,nan,nan
2001/06/14,2.5,6.7,4.6,4.1,nan,nan,nan,11.9,nan,nan,nan
2001/06/15,2.7,6.7,4.7,4.6,nan,nan,nan,12.2,nan,nan,nan
2001/06/16,4.7,11.4,8.1,7.8,nan,nan,nan,4.3,nan,nan,nan
2001/06/17,7.3,15.0,11.2,11.0,nan,nan,nan,3.3,nan,nan,nan
2001/06/18,8.2,13.4,10.8,10.6,nan,nan,nan,2.5,nan,nan,nan
2001/06/19,7.3,12.4,9.8,9.8,nan,nan,nan,3.0,nan,nan,nan
2001/06/20,6.2,14.1,10.2,10.2,nan,nan,nan,3.9,nan,nan,nan
2001/06/21,8.0,13.7,10.8,11.1,nan,nan,nan,3.5,nan,nan,nan
2001/06/22,9.0,11.2,10.1,10.0,nan,nan,nan,6.0,nan,nan,nan
2001/06/23,8.8,13.0,10.9,10.3,nan,nan,nan,4.4,nan,nan,nan
2001/06/24,5.6,13.8,9.7,10.0,nan,nan,nan,3.1,nan,nan,nan
2001/06/25,8.2,11.7,9.9,10.2,nan,nan,nan,6.3,nan,nan,nan
2001/06/26,6.4,11.6,9.0,8.7,nan,nan,nan,8.9,nan,nan,nan
2001/06/27,4.7,9.8,7.3,6.7,nan,nan,nan,11.0,nan,nan,nan
2001/06/28,4.3,11.6,8.0,8.6,nan,nan,nan,9.0,nan,nan,nan
2001/06/29,7.0,12.6,9.8,8.9,nan,nan,nan,2.5,nan,nan,nan
2001/06/30,6.4,8.7,7.5,7.4,nan,nan,nan,4.6,nan,nan,nan
2001/07/01,6.3,9.5,7.9,7.4,nan,nan,nan,2.7,nan,nan,nan
2001/07/02,6.0,10.1,8.0,7.9,nan,nan,nan,3.4,nan,nan,nan
2001/07/03,6.2,11.9,9.1,9.2,nan,nan,nan,2.4,nan,nan,nan
2001/07/04,3.6,7.1,5.4,4.8,nan,nan,nan,2.0,nan,nan,nan
2001/07/05,0.9,5.0,3.0,3.0,nan,nan,nan,2.1,nan,nan,nan
2001/07/06,2.2,5.3,3.7,3.8,nan,nan,nan,10.1,nan,nan,nan
2001/07/07,1.2,3.1,2.2,2.1,nan,nan,nan,7.3,nan,nan,nan
2001/07/08,0.3,7.7,4.0,3.0,nan,nan,nan,1.7,nan,nan,nan
2001/07/09,3.0,6.5,4.7,4.5,nan,nan,nan,2.7,nan,nan,nan
2001/07/10,1.6,8.0,4.8,4.5,nan,nan,nan,2.6,nan,nan,nan
2001/07/11,1.1,5.4,3.2,3.3,nan,nan,nan,1.5,nan,nan,nan
2001/07/12,2.5,9.4,5.9,6.1,nan,nan,nan,2.5,nan,nan,nan
2001/07/13,5.2,8.6,6.9,6.8,nan,nan,nan,1.8,nan,nan,nan
2001/07/14,4.7,9.0,6.8,6.7,nan,nan,nan,5.1,nan,nan,nan
2001/07/15,5.0,10.2,7.6,7.5,nan,nan,nan,3.1,nan,nan,nan
2001/07/16,6.9,13.2,10.1,10.0,nan,nan,nan,4.6,nan,nan,nan
2001/07/17,8.6,14.2,11.4,11.0,nan,nan,nan,3.9,nan,nan,nan
2001/07/18,7.0,15.8,11.4,11.1,nan,nan,nan,2.8,nan,nan,nan
2001/07/19,10.0,15.6,12.8,12.7,nan,nan,nan,3.8,nan,nan,nan
2001/07/20,7.4,11.7,9.6,9.9,nan,nan,nan,3.9,nan,nan,nan
2001/07/21,7.6,10.9,9.3,9.3,nan,nan,nan,3.5,nan,nan,nan
2001/07/22,7.0,12.9,10.0,9.9,nan,nan,nan,2.7,nan,nan,nan
2001/07/23,4.5,7.6,6.1,6.1,nan,nan,nan,1.4,nan,nan,nan
2001/07/24,5.3,8.6,7.0,6.9,nan,nan,nan,2.4,nan,nan,nan
2001/07/25,5.5,11.1,8.3,8.2,nan,nan,nan,3.0,nan,nan,nan
2001/07/26,5.9,8.5,7.2,7.2,nan,nan,nan,2.6,nan,nan,nan
2001/07/27,5.7,8.5,7.1,6.5,nan,nan,nan,1.9,nan,nan,nan
2001/07/28,4.6,6.4,5.5,5.5,nan,nan,nan,2.0,nan,nan,nan
2001/07/29,4.9,6.8,5.9,5.7,nan,nan,nan,3.5,nan,nan,nan
2001/07/30,4.3,6.6,5.4,5.5,nan,nan,nan,3.1,nan,nan,nan
2001/07/31,4.2,7.9,6.1,5.8,nan,nan,nan,2.7,nan,nan,nan
2001/08/01,5.1,10.1,7.6,7.2,nan,nan,nan,5.5,nan,nan,nan
2001/08/02,6.2,12.0,9.1,9.2,nan,nan,nan,2.7,nan,nan,nan
2001/08/03,5.6,9.4,7.5,7.3,nan,nan,nan,3.9,nan,nan,nan
2001/08/04,4.7,9.9,7.3,6.9,nan,nan,nan,2.9,nan,nan,nan
2001/08/05,5.2,9.5,7.4,7.0,nan,nan,nan,3.1,nan,nan,nan
2001/08/06,7.1,11.6,9.3,9.1,nan,nan,nan,2.9,nan,nan,nan
2001/08/07,6.7,13.9,10.3,9.9,nan,nan,nan,1.9,nan,nan,nan
2001/08/08,7.4,10.3,8.9,9.0,nan,nan,nan,2.2,nan,nan,nan
2001/08/09,7.5,13.5,10.5,9.6,nan,nan,nan,2.0,nan,nan,nan
2001/08/10,6.5,10.8,8.6,8.3,nan,nan,nan,2.0,nan,nan,nan
2001/08/11,6.1,10.1,8.1,7.9,nan,nan,nan,2.3,nan,nan,nan
2001/08/12,6.8,11.6,9.2,8.9,nan,nan,nan,2.6,nan,nan,nan
2001/08/13,8.3,15.7,12.0,11.3,nan,nan,nan,2.5,nan,nan,nan
2001/08/14,7.9,13.5,10.7,9.4,nan,nan,nan,4.1,nan,nan,nan
2001/08/15,7.0,12.1,9.5,9.4,nan,nan,nan,1.4,nan,nan,nan
2001/08/16,6.5,10.9,8.7,8.0,nan,nan,nan,2.5,nan,nan,nan
2001/08/17,6.2,9.2,7.7,7.7,nan,nan,nan,2.5,nan,nan,nan
2001/08/18,5.2,10.5,7.9,7.5,nan,nan,nan,2.2,nan,nan,nan
2001/08/19,4.7,7.1,5.9,6.0,nan,nan,nan,2.8,nan,nan,nan
2001/08/20,5.7,12.7,9.2,9.4,nan,nan,nan,6.3,nan,nan,nan
2001/08/21,4.9,10.2,7.6,7.7,nan,nan,nan,8.1,nan,nan,nan
2001/08/22,4.6,9.0,6.8,6.6,nan,nan,nan,8.3,nan,nan,nan
2001/08/23,3.8,6.9,5.3,5.6,nan,nan,nan,2.6,nan,nan,nan
2001/08/24,2.9,7.4,5.2,4.6,nan,nan,nan,1.6,nan,nan,nan
2001/08/25,3.0,8.1,5.6,5.3,nan,nan,nan,2.0,nan,nan,nan
2001/08/26,3.9,7.1,5.5,5.4,nan,nan,nan,1.6,nan,nan,nan
2001/08/27,2.8,6.3,4.6,4.5,nan,nan,nan,2.3,nan,nan,nan
2001/08/28,4.0,10.7,7.3,6.8,nan,nan,nan,2.2,nan,nan,nan
2001/08/29,4.4,8.6,6.5,6.2,nan,nan,nan,3.0,nan,nan,nan
2001/08/30,4.6,7.7,6.1,6.5,nan,nan,nan,2.1,nan,nan,nan
2001/08/31,2.4,6.9,4.7,4.7,nan,nan,nan,2.9,nan,nan,nan
2001/09/01,4.3,6.9,5.6,5.6,nan,nan,nan,10.5,nan,nan,nan
2001/09/02,2.3,5.8,4.0,3.9,nan,nan,nan,2.7,nan,nan,nan
2001/09/03,1.2,4.3,2.8,2.5,nan,nan,nan,0.8,nan,nan,nan
2001/09/04,0.2,3.4,1.8,2.1,nan,nan,nan,6.2,nan,nan,nan
2001/09/05,0.1,4.2,2.2,1.2,nan,nan,nan,2.4,nan,nan,nan
2001/09/06,-1.1,3.9,1.4,0.8,nan,nan,nan,1.8,nan,nan,nan
2001/09/07,-1.3,2.2,0.4,0.6,nan,nan,nan,6.7,nan,nan,nan
2001/09/08,-2.4,4.5,1.0,1.1,nan,nan,nan,2.7,nan,nan,nan
2001/09/09,-0.8,5.5,2.4,2.0,nan,nan,nan,2.8,nan,nan,nan
2001/09/10,0.7,8.5,4.6,4.2,nan,nan,nan,2.1,nan,nan,nan
2001/09/11,-0.0,8.8,4.4,4.0,nan,nan,nan,2.4,nan,nan,nan
2001/09/12,0.0,6.3,3.2,3.2,nan,nan,nan,nan,nan,nan,nan
2001/09/13,0.0,2.2,1.1,1.1,nan,nan,nan,0.2,nan,nan,nan
2001/09/14,-0.2,3.2,1.5,1.2,nan,nan,nan,0.1,nan,nan,nan
2001/09/15,0.0,5.6,2.8,1.9,nan,nan,nan,0.1,nan,nan,nan
2001/09/16,0.0,8.4,4.2,2.9,nan,nan,nan,0.2,nan,nan,nan
2001/09/17,0.2,8.9,4.6,5.3,nan,nan,nan,0.3,nan,nan,nan
2001/09/18,0.0,6.7,3.4,4.7,nan,nan,nan,0.3,nan,nan,nan
2001/09/19,0.0,5.8,2.9,2.2,nan,nan,nan,0.2,nan,nan,nan
2001/09/20,0.0,3.6,1.8,1.4,nan,nan,nan,0.1,nan,nan,nan
2001/09/21,-1.5,4.1,1.3,0.8,nan,nan,nan,nan,nan,nan,nan
2001/09/22,-1.0,2.4,0.7,0.4,nan,nan,nan,nan,nan,nan,nan
2001/09/23,-1.3,1.6,0.1,0.5,nan,nan,nan,nan,nan,nan,nan
2001/09/24,-1.3,5.9,2.3,1.6,nan,nan,nan,0.1,nan,nan,nan
2001/09/25,-0.3,3.8,1.7,1.4,nan,nan,nan,0.1,nan,nan,nan
2001/09/26,-0.7,3.3,1.3,0.6,nan,nan,nan,nan,nan,nan,nan
2001/09/27,-1.4,4.7,1.7,0.7,nan,nan,nan,nan,nan,nan,nan
2001/09/28,-0.8,4.8,2.0,1.0,nan,nan,nan,0.1,nan,nan,nan
2001/09/29,-1.3,3.0,0.9,0.7,nan,nan,nan,nan,nan,nan,nan
2001/09/30,-0.8,2.5,0.8,0.4,nan,nan,nan,nan,nan,nan,nan
2001/10/01,-3.0,1.4,-0.8,-0.2,nan,nan,nan,nan,nan,nan,nan
2001/10/02,-3.8,1.6,-1.1,-0.5,nan,nan,nan,nan,nan,nan,nan
2001/10/03,-3.5,1.9,-0.8,-0.1,nan,nan,nan,nan,nan,nan,nan
2001/10/04,0.6,7.1,3.8,3.7,nan,nan,nan,0.3,nan,nan,nan
2001/10/05,0.1,7.2,3.6,2.3,nan,nan,nan,0.2,nan,nan,nan
2001/10/06,-2.9,2.0,-0.4,-0.1,nan,nan,nan,nan,nan,nan,nan
2001/10/07,-4.0,1.6,-1.2,-0.6,nan,nan,nan,nan,nan,nan,nan
2001/10/08,-3.6,1.9,-0.8,-0.4,nan,nan,nan,nan,nan,nan,nan
2001/10/09,-3.6,2.0,-0.8,0.0,nan,nan,nan,nan,nan,nan,nan
2001/10/10,-2.7,1.9,-0.4,-0.2,nan,nan,nan,nan,nan,nan,nan
2001/10/11,-5.3,1.5,-1.9,-0.6,nan,nan,nan,nan,nan,nan,nan
2001/10/12,-5.8,0.6,-2.6,-1.6,nan,nan,nan,nan,nan,nan,nan
2001/10/13,-6.0,1.5,-2.3,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/10/14,-4.5,1.6,-1.5,-0.6,nan,nan,nan,nan,nan,nan,nan
2001/10/15,-3.9,1.6,-1.2,-0.4,nan,nan,nan,nan,nan,nan,nan
2001/10/16,-5.2,1.3,-1.9,-1.6,nan,nan,nan,nan,nan,nan,nan
2001/10/17,-4.5,1.9,-1.3,-0.7,nan,nan,nan,nan,nan,nan,nan
2001/10/18,-5.8,0.9,-2.4,-0.9,nan,nan,nan,nan,nan,nan,nan
2001/10/19,-6.3,1.3,-2.5,-2.0,nan,nan,nan,nan,nan,nan,nan
2001/10/20,-5.5,2.0,-1.7,-0.9,nan,nan,nan,nan,nan,nan,nan
2001/10/21,-3.7,2.3,-0.7,-0.0,nan,nan,nan,nan,nan,nan,nan
2001/10/22,-4.7,1.9,-1.4,-0.5,nan,nan,nan,nan,nan,nan,nan
2001/10/23,-5.1,1.7,-1.7,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/10/24,-5.8,1.2,-2.3,-2.0,nan,nan,nan,nan,nan,nan,nan
2001/10/25,-7.2,1.6,-2.8,-1.6,nan,nan,nan,nan,nan,nan,nan
2001/10/26,-7.3,1.0,-3.2,-2.4,nan,nan,nan,nan,nan,nan,nan
2001/10/27,-6.8,1.7,-2.5,-1.7,nan,nan,nan,nan,nan,nan,nan
2001/10/28,-5.2,1.9,-1.7,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/10/29,-6.1,2.0,-2.1,-0.9,nan,nan,nan,nan,nan,nan,nan
2001/10/30,-6.1,1.7,-2.2,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/10/31,-5.9,2.0,-2.0,-0.8,nan,nan,nan,nan,nan,nan,nan
2001/11/01,-3.7,1.8,-1.0,-0.2,nan,nan,nan,nan,nan,nan,nan
2001/11/02,-5.3,1.7,-1.8,-0.4,nan,nan,nan,nan,nan,nan,nan
2001/11/03,-4.6,1.4,-1.6,-0.5,nan,nan,nan,nan,nan,nan,nan
2001/11/04,-5.2,1.9,-1.6,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/11/05,-6.2,1.1,-2.5,-0.7,nan,nan,nan,nan,nan,nan,nan
2001/11/06,-6.6,1.4,-2.6,-1.4,nan,nan,nan,nan,nan,nan,nan
2001/11/07,-7.7,1.6,-3.0,-1.3,nan,nan,nan,nan,nan,nan,nan
2001/11/08,-7.8,1.5,-3.1,-1.6,nan,nan,nan,nan,nan,nan,nan
2001/11/09,-7.2,1.7,-2.7,-2.2,nan,nan,nan,nan,nan,nan,nan
2001/11/10,-4.8,1.6,-1.6,-0.3,nan,nan,nan,nan,nan,nan,nan
2001/11/11,-4.6,1.7,-1.4,-0.9,nan,nan,nan,nan,nan,nan,nan
2001/11/12,-6.0,2.0,-2.0,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/11/13,-5.6,1.8,-1.9,-1.2,nan,nan,nan,nan,nan,nan,nan
2001/11/14,-5.6,1.4,-2.1,-0.9,nan,nan,nan,nan,nan,nan,nan
2001/11/15,-5.3,2.0,-1.7,-0.4,nan,nan,nan,nan,nan,nan,nan
2001/11/16,-5.5,2.4,-1.5,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/11/17,-5.2,1.5,-1.9,-0.8,nan,nan,nan,nan,nan,nan,nan
2001/11/18,-4.2,1.9,-1.2,-0.3,nan,nan,nan,nan,nan,nan,nan
2001/11/19,-3.9,1.9,-1.0,-0.5,nan,nan,nan,nan,nan,nan,nan
2001/11/20,-3.6,1.7,-0.9,-0.2,nan,nan,nan,nan,nan,nan,nan
2001/11/21,-4.2,1.9,-1.1,-0.3,nan,nan,nan,nan,nan,nan,nan
2001/11/22,-4.1,1.9,-1.1,0.1,nan,nan,nan,nan,nan,nan,nan
2001/11/23,-4.2,0.9,-1.7,-0.4,nan,nan,nan,nan,nan,nan,nan
2001/11/24,-4.8,1.3,-1.7,-0.5,nan,nan,nan,nan,nan,nan,nan
2001/11/25,-3.1,1.9,-0.6,0.1,nan,nan,nan,nan,nan,nan,nan
2001/11/26,-4.4,2.0,-1.2,-0.2,nan,nan,nan,nan,nan,nan,nan
2001/11/27,-7.3,1.1,-3.1,-1.0,nan,nan,nan,nan,nan,nan,nan
2001/11/28,-5.7,1.3,-2.2,-1.8,nan,nan,nan,nan,nan,nan,nan
2001/11/29,-5.7,3.5,-1.1,-1.1,nan,nan,nan,nan,nan,nan,nan
2001/11/30,-8.3,1.1,-3.6,-1.3,nan,nan,nan,nan,nan,nan,nan
2001/12/01,-7.8,1.5,-3.1,-2.0,nan,nan,nan,nan,nan,nan,nan
2001/12/02,-7.5,0.9,-3.3,-1.7,nan,nan,nan,nan,nan,nan,nan
2001/12/03,-7.1,1.9,-2.6,-2.8,nan,nan,nan,nan,nan,nan,nan
2001/12/04,-8.7,-2.1,-5.4,-4.7,nan,nan,nan,nan,nan,nan,nan
2001/12/05,-5.8,1.0,-2.4,-2.0,nan,nan,nan,nan,nan,nan,nan
2001/12/06,-7.9,1.7,-3.1,-1.6,nan,nan,nan,nan,nan,nan,nan
2001/12/07,-8.1,1.7,-3.2,-1.7,nan,nan,nan,nan,nan,nan,nan
2001/12/08,-7.4,1.6,-2.9,-1.8,nan,nan,nan,nan,nan,nan,nan
2001/12/09,-7.1,1.0,-3.0,-1.3,nan,nan,nan,nan,nan,nan,nan
2001/12/10,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/11,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/12,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/13,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/14,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/15,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/16,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/17,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/18,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/19,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/20,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/21,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/22,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/23,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/24,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/25,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/26,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/27,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/28,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/29,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/30,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2001/12/31,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/01,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/02,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/03,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/04,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/05,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/06,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/07,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/08,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/09,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2002/01/10,-5.7,1.1,-2.3,-1.3,nan,nan,nan,nan,nan,nan,nan
2002/01/11,-5.5,1.7,-1.9,-1.5,nan,nan,nan,nan,nan,nan,nan
2002/01/12,-6.1,1.4,-2.3,-1.6,nan,nan,nan,nan,nan,nan,nan
2002/01/13,-5.1,1.5,-1.8,-1.1,nan,nan,nan,nan,nan,nan,nan
2002/01/14,-4.9,1.7,-1.6,-0.7,nan,nan,nan,nan,nan,nan,nan
2002/01/15,-5.3,2.0,-1.6,-0.3,nan,nan,nan,nan,nan,nan,nan
2002/01/16,-4.7,1.7,-1.5,-0.8,nan,nan,nan,nan,nan,nan,nan
2002/01/17,-4.1,1.8,-1.2,-0.2,nan,nan,nan,nan,nan,nan,nan
2002/01/18,-5.6,2.1,-1.7,-0.5,nan,nan,nan,nan,nan,nan,nan
2002/01/19,-6.3,1.1,-2.6,-1.4,nan,nan,nan,nan,nan,nan,nan
2002/01/20,-7.9,0.0,-3.9,-3.3,nan,nan,nan,nan,nan,nan,nan
2002/01/21,-8.4,1.9,-3.3,-2.4,nan,nan,nan,nan,nan,nan,nan
2002/01/22,-8.9,1.7,-3.6,-2.0,nan,nan,nan,nan,nan,nan,nan
2002/01/23,-7.6,1.2,-3.2,-2.4,nan,nan,nan,nan,nan,nan,nan
2002/01/24,-7.9,1.9,-3.0,-3.9,nan,nan,nan,nan,nan,nan,nan
2002/01/25,-5.8,0.8,-2.5,-2.0,nan,nan,nan,nan,nan,nan,nan
2002/01/26,-8.2,1.7,-3.3,-1.8,nan,nan,nan,nan,nan,nan,nan
2002/01/27,-7.4,1.5,-3.0,-1.4,nan,nan,nan,nan,nan,nan,nan
2002/01/28,-5.9,1.4,-2.3,-0.8,nan,nan,nan,nan,nan,nan,nan
2002/01/29,-5.2,1.9,-1.6,-0.4,nan,nan,nan,nan,nan,nan,nan
2002/01/30,-4.8,1.2,-1.8,-0.1,nan,nan,nan,nan,nan,nan,nan
2002/01/31,-5.7,0.8,-2.4,-1.2,nan,nan,nan,nan,nan,nan,nan
2002/02/01,-5.5,1.1,-2.2,-1.1,nan,nan,nan,nan,nan,nan,nan
2002/02/02,-5.9,1.6,-2.1,-1.4,nan,nan,nan,nan,nan,nan,nan
2002/02/03,-5.7,2.0,-1.9,-1.2,nan,nan,nan,nan,nan,nan,nan
2002/02/04,-5.2,2.0,-1.6,-1.0,nan,nan,nan,nan,nan,nan,nan
2002/02/05,-5.3,1.5,-1.9,-1.1,nan,nan,nan,nan,nan,nan,nan
2002/02/06,-6.2,1.0,-2.6,-1.5,nan,nan,nan,nan,nan,nan,nan
2002/02/07,-6.6,1.4,-2.6,-1.0,nan,nan,nan,nan,nan,nan,nan
2002/02/08,-6.9,1.2,-2.8,-2.0,nan,nan,nan,nan,nan,nan,nan
2002/02/09,-6.2,1.1,-2.5,-2.1,nan,nan,nan,nan,nan,nan,nan
2002/02/10,-5.2,1.4,-1.9,-0.9,nan,nan,nan,nan,nan,nan,nan
2002/02/11,-5.1,2.1,-1.5,-0.6,nan,nan,nan,nan,nan,nan,nan
2002/02/12,-7.2,2.2,-2.5,-1.5,nan,nan,nan,nan,nan,nan,nan
2002/02/13,-7.2,1.4,-2.9,-1.9,nan,nan,nan,nan,nan,nan,nan
2002/02/14,-4.7,1.9,-1.4,-1.2,nan,nan,nan,nan,nan,nan,nan
2002/02/15,-5.6,1.0,-2.3,-2.1,nan,nan,nan,nan,nan,nan,nan
2002/02/16,-6.7,1.0,-2.8,-1.8,nan,nan,nan,nan,nan,nan,nan
2002/02/17,-6.5,1.6,-2.4,-1.6,nan,nan,nan,nan,nan,nan,nan
2002/02/18,-6.9,1.5,-2.7,-1.3,nan,nan,nan,nan,nan,nan,nan
2002/02/19,-7.3,1.1,-3.1,-2.9,nan,nan,nan,nan,nan,nan,nan
2002/02/20,-8.7,1.7,-3.5,-1.7,nan,nan,nan,nan,nan,nan,nan
2002/02/21,-8.3,1.8,-3.3,-1.0,nan,nan,nan,nan,nan,nan,nan
2002/02/22,-5.8,1.4,-2.2,-1.8,nan,nan,nan,nan,nan,nan,nan
2002/02/23,-5.5,2.2,-1.7,-1.7,nan,nan,nan,nan,nan,nan,nan
2002/02/24,-4.8,1.6,-1.6,-0.7,nan,nan,nan,nan,nan,nan,nan
2002/02/25,-5.6,2.1,-1.8,-0.5,nan,nan,nan,nan,nan,nan,nan
2002/02/26,-4.3,1.9,-1.2,-0.7,nan,nan,nan,nan,nan,nan,nan
2002/02/27,-4.4,1.6,-1.4,-0.7,nan,nan,nan,nan,nan,nan,nan
2002/02/28,-6.8,1.8,-2.5,-1.0,nan,nan,nan,nan,nan,nan,nan
2002/03/01,-5.5,2.2,-1.7,-0.8,nan,nan,nan,nan,nan,nan,nan
2002/03/02,-6.1,0.1,-3.0,-2.3,nan,nan,nan,nan,nan,nan,nan
2002/03/03,-7.4,0.1,-3.7,-3.2,nan,nan,nan,nan,nan,nan,nan
2002/03/04,-7.7,2.3,-2.7,-2.2,nan,nan,nan,nan,nan,nan,nan
2002/03/05,-4.3,1.9,-1.2,-0.1,nan,nan,nan,nan,nan,nan,nan
2002/03/06,-5.7,1.9,-1.9,-1.0,nan,nan,nan,nan,nan,nan,nan
2002/03/07,-6.1,3.1,-1.5,-0.9,nan,nan,nan,nan,nan,nan,nan
2002/03/08,-7.7,1.7,-3.0,-1.1,nan,nan,nan,nan,nan,nan,nan
2002/03/09,-9.0,0.2,-4.4,-3.6,nan,nan,nan,nan,nan,nan,nan
2002/03/10,-9.0,1.9,-3.5,-1.9,nan,nan,nan,nan,nan,nan,nan
2002/03/11,-7.0,1.5,-2.8,-1.7,nan,nan,nan,nan,nan,nan,nan
2002/03/12,-8.7,3.5,-2.6,-3.3,nan,nan,nan,nan,nan,nan,nan
2002/03/13,-8.5,2.7,-2.9,-0.9,nan,nan,nan,nan,nan,nan,nan
2002/03/14,-4.8,1.5,-1.6,-0.3,nan,nan,nan,nan,nan,nan,nan
2002/03/15,-6.2,1.9,-2.2,-0.9,nan,nan,nan,nan,nan,nan,nan
