Date,site_temp_min,site_temp_max,site_temp_WMO,site_temp_USGS,Precip_Weighing_Incremental,WindSpeed,RadiationIn,RadiationOut,VecAvgWindDir
2015/01/14,-5.5,0.2,-2.6,-3.0,0,1.4,5.4,4.1,nan
2015/01/15,-5.3,1.8,-1.8,-1.4,0,3.0,6.3,4.5,nan
2015/01/16,-7.7,-5.4,-6.6,-7.1,0,6.9,4.7,3.6,nan
2015/01/17,-9.8,-5.4,-7.6,-7.9,0,1.6,7.1,5.0,nan
2015/01/18,-10.1,-7.7,-8.9,-9.0,0,1.8,13.8,16.1,nan
2015/01/19,-11.3,-7.8,-9.6,-9.8,0,1.4,14.6,16.9,nan
2015/01/20,-13.7,-6.5,-10.1,-9.5,0,3.4,11.1,7.9,nan
2015/01/21,-16.2,-9.7,-12.9,-13.4,0,3.1,16.1,18.4,nan
2015/01/22,-15.2,-5.1,-10.1,-9.4,15,3.4,6.0,4.6,nan
2015/01/23,-7.6,-5.8,-6.7,-6.6,20,0.3,6.0,5.0,nan
2015/01/24,-17.5,-6.1,-11.8,-9.4,15,0.3,8.8,7.1,nan
2015/01/25,-27.1,-14.3,-20.7,-23.5,5,0.3,11.4,10.1,nan
2015/01/26,-26.3,-18.1,-22.2,-21.8,5,0.3,15.2,23.7,nan
2015/01/27,-19.5,-16.1,-17.8,-18.1,0,0.3,14.6,24.5,nan
2015/01/28,-16.6,-11.9,-14.2,-13.5,0,0.3,13.8,20.3,nan
2015/01/29,-14.9,-10.9,-12.9,-12.5,0,0.3,15.2,22.9,nan
2015/01/30,-13.6,-10.3,-11.9,-12.5,0,0.3,15.7,27.0,nan
2015/01/31,-11.3,-5.5,-8.4,-8.5,0,0.3,15.1,26.6,nan
2015/02/01,-8.7,-5.1,-6.9,-6.5,0,0.3,23.2,27.0,nan
2015/02/02,-11.7,-6.3,-9.0,-8.8,0,0.8,25.6,19.2,nan
2015/02/03,-13.2,-7.1,-10.1,-10.3,0,2.4,30.5,30.0,nan
2015/02/04,-15.9,-9.4,-12.7,-13.0,0,4.7,31.1,29.5,nan
2015/02/05,-19.5,-14.1,-16.8,-17.2,0,6.2,35.1,32.2,nan
2015/02/06,-27.0,-17.3,-22.1,-22.5,0,8.1,37.2,34.0,nan
2015/02/07,-28.3,-23.7,-26.0,-25.7,0,11.6,39.0,34.6,nan
2015/02/08,-28.7,-12.6,-20.6,-19.3,0,3.3,39.0,34.9,nan
2015/02/09,-14.3,-12.8,-13.6,-13.4,5,1.7,22.0,16.6,nan
2015/02/10,-13.3,-5.4,-9.4,-9.6,0,1.4,27.2,25.7,nan
2015/02/11,-10.2,-5.2,-7.7,-7.4,0,3.0,22.5,18.2,nan
2015/02/12,-8.8,-5.4,-7.1,-6.7,0,1.1,17.0,13.8,nan
2015/02/13,-7.6,-4.2,-5.9,-5.9,0,1.1,29.0,40.2,nan
2015/02/14,-7.8,-3.2,-5.5,-5.2,5,5.6,23.3,18.3,nan
2015/02/15,-7.7,-4.3,-6.0,-6.8,0,4.6,25.6,19.7,nan
2015/02/16,-6.2,-1.4,-3.8,-3.5,0,8.4,27.3,20.8,nan
2015/02/17,-7.0,-3.7,-5.3,-5.6,0,8.7,51.3,42.4,nan
2015/02/18,-9.0,-4.8,-6.9,-7.4,0,1.3,50.2,38.9,nan
2015/02/19,-9.7,-5.0,-7.3,-7.8,5,1.4,56.2,45.5,nan
2015/02/20,-7.1,-2.2,-4.7,-5.2,0,2.8,52.3,37.3,nan
2015/02/21,-4.8,-0.4,-2.6,-2.3,10,6.3,26.7,20.2,nan
2015/02/22,-3.7,-1.7,-2.7,-2.6,20,1.0,22.8,18.9,nan
2015/02/23,-6.7,-2.6,-4.7,-4.8,20,0.3,38.1,32.0,nan
2015/02/24,-10.6,-6.7,-8.7,-8.5,10,0.3,44.9,39.6,nan
2015/02/25,-12.2,-7.5,-9.8,-11.1,5,0.3,37.3,68.2,nan
2015/02/26,-11.9,-4.4,-8.2,-8.4,0,0.3,57.7,58.6,nan
2015/02/27,-6.8,-1.7,-4.2,-4.5,0,0.9,66.9,64.9,nan
2015/02/28,-11.3,-5.0,-8.2,-7.3,0,2.4,42.0,33.5,nan
2015/03/01,-13.4,-5.9,-9.7,-9.5,0,2.7,81.6,77.7,nan
2015/03/02,-5.9,1.5,-2.2,-4.1,0,1.4,84.5,78.2,nan
2015/03/03,-7.7,-4.6,-6.2,-6.7,15,5.1,41.5,34.5,nan
2015/03/04,-8.1,-3.5,-5.8,-6.2,0,0.9,59.3,55.6,nan
2015/03/05,-7.9,-5.1,-6.5,-7.0,10,0.3,51.5,48.2,nan
2015/03/06,-8.7,-7.2,-7.9,-7.9,30,0.3,51.0,44.4,nan
2015/03/07,-12.5,-7.3,-9.9,-8.3,25,0.3,35.0,26.2,nan
2015/03/08,-20.6,-9.8,-15.2,-15.4,25,0.3,47.6,80.0,nan
2015/03/09,-29.0,-20.6,-24.8,-23.2,5,0.3,107.1,86.5,nan
2015/03/10,-27.7,-17.7,-22.7,-22.6,10,0.3,112.4,90.7,nan
2015/03/11,-23.2,-16.1,-19.6,-19.8,0,0.3,116.2,93.6,nan
2015/03/12,-29.1,-18.6,-23.9,-25.0,0,2.3,77.7,56.8,nan
2015/03/13,-30.6,-16.1,-23.4,-21.5,0,4.7,95.5,72.2,nan
2015/03/14,-30.3,-20.3,-25.3,-27.4,0,2.7,121.7,101.5,nan
2015/03/15,-29.5,-12.9,-21.2,-21.4,0,2.5,95.8,72.7,nan
2015/03/16,-12.5,-6.4,-9.4,-8.6,0,8.8,102.2,78.1,nan
2015/03/17,-9.5,-4.4,-7.0,-8.2,0,2.1,63.3,95.5,nan
2015/03/18,-7.5,0.3,-3.6,-3.5,0,1.8,129.4,100.1,nan
2015/03/19,-7.7,-1.3,-4.5,-5.0,0,1.2,133.6,99.6,nan
2015/03/20,-7.2,-0.7,-4.0,-4.5,0,3.8,142.7,106.4,nan
2015/03/21,-9.2,-6.6,-7.9,-8.2,0,2.6,107.0,80.6,nan
2015/03/22,-10.9,-6.2,-8.6,-8.8,0,1.4,122.6,96.9,nan
2015/03/23,-11.0,-3.6,-7.3,-9.2,0,1.8,143.2,117.5,nan
2015/03/24,-10.0,-1.1,-5.5,-6.9,0,1.0,149.4,115.6,nan
2015/03/25,-6.9,1.4,-2.8,-3.3,0,1.8,158.5,118.7,nan
2015/03/26,-6.1,-2.4,-4.2,-4.5,0,5.8,95.6,70.5,nan
2015/03/27,-8.1,-5.6,-6.8,-7.1,0,6.8,109.4,81.5,nan
2015/03/28,-8.8,-3.8,-6.3,-7.1,0,2.9,154.9,122.1,nan
2015/03/29,-7.2,-4.9,-6.1,-6.0,0,5.0,136.6,99.6,nan
2015/03/30,-7.1,-2.2,-4.7,-5.7,0,2.9,150.5,110.3,nan
2015/03/31,-7.3,-3.5,-5.4,-5.6,0,2.7,111.6,81.3,nan
2015/04/01,-8.2,-0.4,-4.3,-6.6,0,1.8,153.5,121.0,nan
2015/04/02,-8.1,-3.4,-5.8,-5.7,0,4.6,152.3,116.2,nan
2015/04/03,-10.4,-6.3,-8.3,-8.0,0,6.4,176.3,127.4,nan
2015/04/04,-11.0,-8.1,-9.6,-8.9,5,3.3,118.0,91.9,nan
2015/04/05,-9.6,-8.1,-8.8,-8.7,0,3.4,128.7,105.2,nan
2015/04/06,-9.4,-6.3,-7.8,-7.8,0,6.7,98.5,79.1,nan
2015/04/07,-7.4,-1.0,-4.2,-4.3,0,9.1,131.7,93.4,nan
2015/04/08,-9.6,-7.3,-8.4,-8.3,0,10.9,181.2,123.8,nan
2015/04/09,-9.6,-3.0,-6.3,-7.3,0,6.9,184.0,122.1,nan
2015/04/10,-9.5,-5.0,-7.2,-7.5,0,1.6,129.7,92.7,nan
2015/04/11,-10.4,-7.2,-8.8,-9.1,0,0.7,162.5,137.5,nan
2015/04/12,-10.7,-2.8,-6.8,-8.9,0,2.4,186.5,154.6,nan
2015/04/13,-13.0,-3.2,-8.1,-9.9,4,2.4,221.0,178.6,nan
2015/04/14,-11.2,-7.4,-9.3,-9.4,0,2.3,233.2,181.6,nan
2015/04/15,-7.8,-2.1,-5.0,-6.2,0,nan,nan,nan,nan
2015/04/16,-7.3,-5.0,-6.2,-5.9,0,nan,nan,nan,nan
2015/04/17,-9.2,-6.8,-8.0,-8.1,0,nan,nan,nan,nan
2015/04/18,-9.5,0.3,-4.6,-4.3,0,nan,nan,nan,nan
2015/04/19,-7.7,2.8,-2.5,-2.2,0,nan,nan,nan,nan
2015/04/20,-8.2,-3.5,-5.8,-6.6,0,nan,nan,nan,nan
2015/04/21,-11.6,-8.3,-9.9,-10.5,0,nan,nan,nan,nan
2015/04/22,-11.6,-4.6,-8.1,-9.2,0,nan,nan,nan,nan
2015/04/23,-7.4,-0.1,-3.8,-4.3,0,nan,nan,nan,nan
2015/04/24,-6.3,-1.2,-3.8,-3.7,0,nan,nan,nan,nan
2015/04/25,-5.7,-1.0,-3.4,-4.3,0,nan,nan,nan,nan
2015/04/26,-5.1,-0.4,-2.8,-2.4,0,nan,nan,nan,nan
2015/04/27,-5.8,-0.8,-3.3,-3.3,0,nan,nan,nan,nan
2015/04/28,-5.8,-2.7,-4.2,-3.8,0,nan,nan,nan,nan
2015/04/29,-6.0,-0.8,-3.4,-4.7,0,nan,nan,nan,nan
2015/04/30,-6.4,3.2,-1.6,-4.1,0,nan,nan,nan,nan
2015/05/01,-6.1,-2.1,-4.1,-4.4,0,nan,nan,nan,nan
2015/05/02,-6.0,1.6,-2.2,-3.0,0,nan,nan,nan,nan
2015/05/03,-4.8,4.8,0.0,-1.5,0,nan,nan,nan,nan
2015/05/04,-3.6,5.8,1.1,-0.8,0,nan,nan,nan,nan
2015/05/05,-3.4,0.3,-1.6,-1.8,0,1.6,248.3,111.6,nan
2015/05/06,-4.5,3.1,-0.7,-1.5,0,0.9,285.7,122.3,nan
2015/05/07,-4.2,-0.2,-2.2,-1.9,2,4.9,163.3,83.7,nan
2015/05/08,-2.5,4.2,0.9,1.1,3,4.9,184.3,113.2,nan
2015/05/09,-2.3,6.6,2.1,2.3,0,3.5,169.7,92.4,nan
2015/05/10,-2.8,3.6,0.4,-0.7,5,1.5,300.4,156.3,nan
2015/05/11,-5.2,2.7,-1.2,-1.7,0,1.4,281.0,128.1,nan
2015/05/12,-1.7,2.5,0.4,0.8,0,5.4,309.8,127.7,nan
2015/05/13,1.1,5.1,3.1,2.7,0,4.6,290.9,106.5,nan
2015/05/14,1.2,6.0,3.6,3.3,0,3.3,295.2,100.6,nan
2015/05/15,2.7,8.2,5.4,5.4,0,3.1,299.6,94.2,nan
2015/05/16,1.8,6.3,4.0,3.8,5,3.0,316.7,94.8,nan
2015/05/17,4.3,10.0,7.2,6.6,0,1.2,325.0,89.7,nan
2015/05/18,5.6,10.4,8.0,7.8,0,1.3,324.9,83.8,nan
2015/05/19,5.6,8.3,7.0,6.9,0,2.6,305.2,74.5,nan
2015/05/20,3.9,8.9,6.4,6.2,0,3.6,315.1,74.3,nan
2015/05/21,6.6,11.9,9.2,8.9,0,1.5,328.5,73.4,nan
2015/05/22,9.3,13.5,11.4,11.4,0,2.0,324.6,72.3,nan
2015/05/23,8.9,13.0,10.9,11.1,0,5.7,330.9,73.9,nan
2015/05/24,1.7,10.6,6.1,6.8,0,3.4,288.7,63.6,nan
2015/05/25,0.2,7.5,3.9,3.3,0,1.2,262.3,51.3,nan
2015/05/26,2.9,5.8,4.3,4.6,0,3.1,162.0,31.8,nan
2015/05/27,5.2,9.5,7.3,7.2,0,5.0,303.5,62.6,nan
2015/05/28,3.2,9.5,6.3,8.0,0,2.3,199.9,38.3,nan
2015/05/29,3.7,11.6,7.7,7.4,0,3.2,308.7,61.2,nan
2015/05/30,3.2,8.4,5.8,6.5,0,7.1,340.6,67.8,nan
2015/05/31,3.0,6.7,4.8,5.1,0,8.8,357.1,70.6,nan
2015/06/01,-1.5,4.4,1.5,1.8,0,5.2,193.6,37.2,nan
2015/06/02,-0.9,4.0,1.6,1.0,15,2.4,176.5,31.9,nan
2015/06/03,-0.7,2.3,0.8,0.2,10,5.9,163.7,116.2,nan
2015/06/04,-1.8,3.3,0.7,1.1,10,6.2,169.2,98.2,nan
2015/06/05,-2.9,1.6,-0.6,-0.9,5,9.8,154.7,91.0,nan
2015/06/06,-3.3,3.6,0.2,-0.1,5,3.1,308.4,139.5,nan
2015/06/07,-2.0,4.6,1.3,1.6,0,1.4,277.3,86.8,nan
2015/06/08,-2.2,1.9,-0.2,0.1,0,8.1,138.8,52.3,nan
2015/06/09,-3.9,0.5,-1.7,-1.6,5,9.8,116.3,36.5,nan
2015/06/10,-2.0,2.3,0.1,-0.8,5,5.0,167.9,74.4,nan
2015/06/11,-1.3,2.6,0.7,-0.1,15,0.7,207.6,110.6,nan
2015/06/12,-1.9,1.3,-0.3,-0.0,5,3.9,292.7,147.5,nan
2015/06/13,-1.5,6.0,2.2,2.4,0,6.1,357.0,110.5,nan
2015/06/14,3.3,9.1,6.2,6.5,0,5.8,254.9,65.4,nan
2015/06/15,7.4,12.9,10.2,10.0,5,6.6,335.9,67.5,nan
2015/06/16,8.9,11.9,10.4,10.4,0,7.4,301.5,57.3,nan
2015/06/17,6.8,11.5,9.2,9.3,0,6.5,334.3,62.8,nan
2015/06/18,5.3,10.6,7.9,8.8,0,6.6,354.7,66.9,nan
2015/06/19,7.9,13.3,10.6,10.1,0,2.7,332.1,62.6,nan
2015/06/20,8.5,12.7,10.6,10.2,0,1.9,261.1,48.7,nan
2015/06/21,8.3,10.9,9.6,9.6,0,3.8,257.8,46.5,nan
2015/06/22,8.4,12.1,10.2,9.9,0,2.4,243.3,45.4,nan
2015/06/23,8.2,11.3,9.8,9.5,0,2.4,179.8,32.7,nan
2015/06/24,7.9,12.3,10.1,10.2,0,2.7,327.5,59.6,nan
2015/06/25,6.6,11.8,9.2,9.0,0,1.6,214.8,35.8,nan
2015/06/26,3.0,8.2,5.6,6.2,65,3.2,74.6,10.2,nan
2015/06/27,0.2,6.5,3.4,3.2,10,3.8,135.5,19.0,nan
2015/06/28,3.1,7.5,5.3,5.0,0,3.8,200.1,31.8,nan
2015/06/29,4.3,9.7,7.0,6.1,5,1.8,256.2,43.4,nan
2015/06/30,2.9,7.9,5.4,4.8,5,2.6,187.5,29.4,nan
2015/07/01,0.1,3.6,1.9,1.5,15,1.0,116.6,16.7,nan
2015/07/02,1.6,5.6,3.6,4.3,0,5.7,197.3,31.4,nan
2015/07/03,2.6,7.9,5.2,5.8,0,1.7,172.9,26.6,nan
2015/07/04,6.8,10.5,8.7,8.7,0,2.9,222.1,35.1,nan
2015/07/05,5.6,11.9,8.8,8.8,0,1.6,246.5,39.7,nan
2015/07/06,9.9,17.1,13.5,13.2,0,3.1,234.0,35.8,nan
2015/07/07,6.1,12.2,9.1,8.0,15,4.0,96.3,13.6,nan
2015/07/08,4.5,6.5,5.5,5.7,0,1.1,115.7,16.1,nan
2015/07/09,4.0,8.4,6.2,6.1,5,3.0,236.6,36.2,nan
2015/07/10,4.9,7.9,6.4,6.2,0,2.8,190.9,29.7,nan
2015/07/11,5.1,8.7,6.9,6.5,0,1.4,226.6,34.7,nan
2015/07/12,4.4,7.8,6.1,5.7,10,0.7,136.3,18.5,nan
2015/07/13,3.6,9.3,6.5,5.4,5,2.8,194.8,28.4,nan
2015/07/14,1.1,7.0,4.0,3.8,20,3.0,134.7,17.7,nan
2015/07/15,3.2,8.7,5.9,5.6,0,1.9,229.4,36.0,nan
2015/07/16,2.4,7.1,4.8,4.3,10,6.8,144.7,22.6,nan
2015/07/17,0.9,6.0,3.5,3.9,20,10.5,55.5,7.5,nan
2015/07/18,-0.1,4.6,2.2,2.3,15,2.4,87.3,11.0,nan
2015/07/19,2.3,5.8,4.0,4.1,0,3.6,229.2,33.6,nan
2015/07/20,1.9,6.1,4.0,4.3,0,7.1,268.5,42.4,nan
2015/07/21,4.4,9.5,7.0,6.9,5,3.0,319.6,52.1,nan
2015/07/22,4.8,9.8,7.3,7.4,5,1.8,189.2,29.6,nan
2015/07/23,3.6,9.2,6.4,6.9,5,5.4,273.0,43.4,nan
2015/07/24,6.5,10.6,8.6,8.7,0,7.1,287.2,47.2,nan
2015/07/25,7.2,11.6,9.4,9.3,0,2.6,197.1,31.3,nan
2015/07/26,2.8,9.4,6.1,4.8,10,3.6,78.3,9.6,nan
2015/07/27,2.4,7.3,4.8,4.0,5,1.3,141.8,16.4,nan
2015/07/28,3.8,7.6,5.7,5.4,5,1.1,224.1,34.4,nan
2015/07/29,3.8,6.9,5.3,5.0,0,0.7,132.6,19.7,nan
2015/07/30,3.6,8.1,5.8,5.8,10,3.2,216.7,33.4,nan
2015/07/31,3.2,8.1,5.7,6.6,5,5.3,284.1,44.1,nan
2015/08/01,4.5,10.2,7.3,6.8,0,2.1,184.5,29.5,nan
2015/08/02,3.4,8.7,6.0,6.4,0,4.3,283.3,45.7,nan
2015/08/03,6.1,11.6,8.8,8.8,0,2.4,255.9,42.4,nan
2015/08/04,10.7,13.1,11.9,11.7,0,2.4,249.5,41.3,nan
2015/08/05,10.7,14.4,12.6,12.5,0,2.1,255.2,41.3,nan
2015/08/06,5.9,11.3,8.6,7.9,0,5.3,173.7,28.1,nan
2015/08/07,4.2,9.7,6.9,7.4,0,1.8,259.7,43.2,nan
2015/08/08,6.8,9.9,8.3,8.6,5,1.5,114.0,17.8,nan
2015/08/09,3.9,8.3,6.1,4.8,40,7.5,23.0,3.2,nan
2015/08/10,-0.1,3.9,1.9,2.6,50,3.7,77.0,9.1,nan
2015/08/11,-1.1,2.4,0.6,0.3,20,2.1,129.4,87.5,nan
2015/08/12,-0.7,4.2,1.8,1.7,5,1.7,172.6,48.2,nan
2015/08/13,1.9,6.9,4.4,4.8,0,1.3,159.9,26.8,nan
2015/08/14,4.7,7.2,6.0,5.6,0,0.7,108.9,15.9,nan
2015/08/15,3.8,8.1,5.9,6.4,0,3.8,158.6,24.9,nan
2015/08/16,0.8,3.7,2.2,2.0,35,3.2,43.4,5.2,nan
2015/08/17,0.5,3.2,1.9,2.5,40,4.2,60.8,6.8,nan
2015/08/18,0.2,5.9,3.1,3.5,10,2.9,146.4,18.0,nan
2015/08/19,1.0,4.7,2.9,3.0,0,7.5,191.7,30.8,nan
2015/08/20,-1.7,6.5,2.4,2.7,5,2.9,231.0,38.5,nan
2015/08/21,3.7,5.8,4.8,4.7,0,1.9,133.4,21.2,nan
2015/08/22,1.5,4.2,2.9,2.7,0,12.0,73.9,11.5,nan
2015/08/23,1.0,2.6,1.8,1.8,0,11.8,154.1,25.6,nan
2015/08/24,0.9,5.8,3.4,3.1,0,3.9,189.4,33.6,nan
2015/08/25,3.4,6.2,4.8,4.5,0,1.2,117.7,18.4,nan
2015/08/26,2.7,4.4,3.6,3.3,45,5.2,24.0,3.3,nan
2015/08/27,-4.5,3.0,-0.8,0.3,60,8.5,121.7,20.8,nan
2015/08/28,-5.3,-3.5,-4.4,-4.2,0,9.7,198.4,42.0,nan
2015/08/29,-5.8,-2.2,-4.0,-4.2,0,4.3,195.6,35.4,nan
2015/08/30,-6.5,-4.4,-5.5,-5.5,0,11.2,189.1,39.6,nan
2015/08/31,-5.6,-3.5,-4.5,-4.8,0,10.9,129.6,27.8,nan
2015/09/01,-4.2,-1.4,-2.8,-3.1,5,6.4,184.9,40.5,nan
2015/09/02,-3.0,6.8,1.9,3.4,0,1.2,192.0,34.6,nan
2015/09/03,0.0,5.2,2.6,3.3,0,2.9,151.3,25.8,nan
2015/09/04,-0.1,1.5,0.7,0.5,15,0.6,80.5,39.9,nan
2015/09/05,0.7,4.5,2.6,2.2,5,1.7,159.6,27.8,nan
2015/09/06,0.4,4.2,2.3,2.4,0,1.8,158.7,28.4,nan
2015/09/07,1.2,5.2,3.2,3.1,0,1.9,135.7,24.6,nan
2015/09/08,0.7,3.7,2.2,2.5,0,3.5,67.5,10.9,nan
2015/09/09,-0.4,1.8,0.7,0.5,15,5.2,52.4,30.8,nan
2015/09/10,0.3,2.8,1.5,1.7,0,9.1,59.5,18.4,nan
2015/09/11,-1.8,0.3,-0.8,-1.2,20,3.9,60.9,44.1,nan
2015/09/12,-4.7,0.0,-2.4,-1.5,30,0.3,84.5,68.0,nan
2015/09/13,-5.3,-0.1,-2.7,-3.3,0,1.2,94.4,82.7,nan
2015/09/14,-2.9,-1.6,-2.2,-2.5,30,3.6,81.6,63.3,nan
2015/09/15,-5.6,0.4,-2.6,-2.7,5,0.3,111.9,90.3,nan
2015/09/16,-2.4,-0.1,-1.2,-1.3,5,0.3,99.4,87.9,nan
2015/09/17,-3.6,-0.4,-2.0,-2.3,5,0.5,124.2,109.1,nan
2015/09/18,-4.9,-0.7,-2.8,-2.6,0,1.6,94.8,79.7,nan
2015/09/19,-5.0,-1.2,-3.1,-3.5,0,4.2,126.3,107.7,nan
2015/09/20,-5.3,-1.6,-3.5,-3.8,0,3.4,145.6,125.1,nan
2015/09/21,-6.0,-3.0,-4.5,-4.8,0,4.1,140.1,123.2,nan
2015/09/22,-9.9,-6.0,-8.0,-7.5,0,8.5,146.1,126.2,nan
2015/09/23,-11.9,-9.4,-10.7,-10.7,0,nan,nan,nan,nan
